dteday,season,hr,holiday,workingday,weathersit,hum,windspeed,temp_c,feels_like_c,casual,registered
9/2/12,3,11,0,0,2,0.7,0,26.78,30.002,226,263
9/2/12,3,12,0,0,3,0.7,0,26.78,30.002,248,297
9/2/12,3,13,0,0,3,0.74,6,25.84,30.002,263,230
9/2/12,3,14,0,0,3,0.79,6,25.84,30.002,249,208
9/2/12,3,15,0,0,3,0.74,9,26.78,30.9986,179,176
9/2/12,3,16,0,0,1,0.7,0,26.78,30.002,222,252
9/2/12,3,17,0,0,1,0.66,6,27.72,32.0018,219,284
9/2/12,3,18,0,0,1,0.74,0,26.78,30.9986,227,273
9/2/12,3,19,0,0,2,0.84,15,24.9,28.0022,140,152
9/2/12,3,20,0,0,2,0.84,11,24.9,28.0022,63,41
9/2/12,3,21,0,0,1,0.7,11,24.9,26.999,79,92
9/2/12,3,22,0,0,3,0.83,9,23.96,26.0024,66,100
9/2/12,3,23,0,0,3,0.89,6,23.02,22.9994,53,70
9/3/12,3,0,1,0,2,0.94,0,23.02,22.9994,42,62
9/3/12,3,1,1,0,2,0.89,11,23.96,26.0024,18,37
9/3/12,3,2,1,0,1,0.89,7,23.02,22.9994,10,30
9/3/12,3,3,1,0,1,0.89,9,23.02,22.9994,6,22
9/3/12,3,4,1,0,1,0.89,6,23.02,22.9994,6,5
9/3/12,3,5,1,0,1,0.89,0,23.02,22.9994,1,3
9/3/12,3,6,1,0,1,0.94,0,23.02,22.9994,3,12
9/3/12,3,7,1,0,1,0.85,0,23.96,26.0024,6,37
9/3/12,3,8,1,0,2,0.84,7,24.9,28.0022,36,91
9/3/12,3,9,1,0,2,0.84,9,24.9,28.0022,71,158
9/3/12,3,10,1,0,2,0.74,15,26.78,30.9986,135,224
9/3/12,3,11,1,0,2,0.7,19,26.78,30.002,187,272
9/3/12,3,12,1,0,2,0.62,20,27.72,30.9986,191,352
9/3/12,3,13,1,0,2,0.66,17,27.72,32.0018,209,357
9/3/12,3,14,1,0,1,0.7,20,26.78,30.002,163,349
9/3/12,3,15,1,0,1,0.7,15,26.78,30.002,168,281
9/3/12,3,16,1,0,1,0.7,15,26.78,30.002,165,335
9/3/12,3,17,1,0,1,0.7,9,26.78,30.002,181,317
9/3/12,3,18,1,0,1,0.66,11,26.78,30.002,145,337
9/3/12,3,19,1,0,1,0.74,13,25.84,30.002,73,301
9/3/12,3,20,1,0,1,0.76,7,25.84,28.9988,78,183
9/3/12,3,21,1,0,1,0.76,7,25.84,28.9988,42,142
9/3/12,3,22,1,0,2,0.84,9,24.9,28.0022,17,104
9/3/12,3,23,1,0,2,0.84,17,24.9,28.0022,12,58
9/4/12,3,0,0,1,2,0.84,17,24.9,28.0022,10,19
9/4/12,3,1,0,1,1,0.82,9,23.96,26.0024,15,9
9/4/12,3,2,0,1,1,0.82,9,23.96,26.0024,1,4
9/4/12,3,3,0,1,2,0.89,6,23.02,22.9994,1,9
9/4/12,3,4,0,1,2,0.89,0,23.02,22.9994,0,8
9/4/12,3,5,0,1,2,0.89,0,23.02,22.9994,1,37
9/4/12,3,6,0,1,2,0.89,7,23.96,26.0024,7,165
9/4/12,3,7,0,1,2,0.89,7,23.96,26.0024,13,480
9/4/12,3,8,0,1,1,0.84,11,24.9,28.0022,15,617
9/4/12,3,9,0,1,2,0.79,15,25.84,30.002,30,293
9/4/12,3,10,0,1,2,0.74,17,25.84,30.002,42,130
9/4/12,3,11,0,1,2,0.7,19,26.78,30.002,39,159
9/4/12,3,12,0,1,1,0.7,19,27.72,32.0018,54,233
9/4/12,3,13,0,1,1,0.55,30,29.6,34.0016,72,203
9/4/12,3,14,0,1,1,0.55,28,29.6,34.0016,72,202
9/4/12,3,15,0,1,1,0.59,31,29.6,34.9982,68,224
9/4/12,3,16,0,1,1,0.7,28,27.72,32.0018,61,397
9/4/12,3,17,0,1,1,0.7,24,27.72,32.0018,110,746
9/4/12,3,18,0,1,1,0.75,15,27.72,32.9984,94,745
9/4/12,3,19,0,1,1,0.7,15,27.72,32.0018,50,502
9/4/12,3,20,0,1,1,0.7,17,26.78,30.002,47,338
9/4/12,3,21,0,1,1,0.74,17,26.78,30.9986,28,240
9/4/12,3,22,0,1,1,0.7,19,26.78,30.002,25,154
9/4/12,3,23,0,1,1,0.74,20,25.84,30.002,12,83
9/5/12,3,0,0,1,1,0.74,17,25.84,30.002,10,27
9/5/12,3,1,0,1,1,0.84,13,24.9,28.0022,2,11
9/5/12,3,2,0,1,1,0.84,13,24.9,28.0022,0,9
9/5/12,3,3,0,1,1,0.79,19,24.9,28.0022,0,4
9/5/12,3,4,0,1,1,0.79,19,24.9,28.0022,2,3
9/5/12,3,5,0,1,2,0.79,20,24.9,28.0022,1,39
9/5/12,3,6,0,1,1,0.79,19,24.9,28.0022,7,203
9/5/12,3,7,0,1,2,0.79,17,24.9,28.0022,11,489
9/5/12,3,8,0,1,1,0.74,13,25.84,30.002,33,692
9/5/12,3,9,0,1,1,0.7,17,26.78,30.002,27,263
9/5/12,3,10,0,1,2,0.7,11,27.72,32.0018,54,181
9/5/12,3,11,0,1,2,0.62,11,28.66,32.9984,61,156
9/5/12,3,12,0,1,1,0.7,7,28.66,34.9982,49,217
9/5/12,3,13,0,1,1,0.63,11,29.6,36.0014,50,184
9/5/12,3,14,0,1,1,0.56,7,30.54,36.0014,34,177
9/5/12,3,15,0,1,1,0.7,13,28.66,34.9982,41,204
9/5/12,3,16,0,1,1,0.7,17,27.72,32.0018,86,344
9/5/12,3,17,0,1,1,0.66,17,27.72,32.0018,83,780
9/5/12,3,18,0,1,1,0.75,13,27.72,32.9984,82,757
9/5/12,3,19,0,1,1,0.7,11,26.78,30.002,64,598
9/5/12,3,20,0,1,1,0.84,11,25.84,30.9986,55,357
9/5/12,3,21,0,1,1,0.79,0,25.84,30.002,18,278
9/5/12,3,22,0,1,1,0.79,0,25.84,30.002,38,181
9/5/12,3,23,0,1,1,0.84,6,24.9,28.0022,24,126
9/6/12,3,0,0,1,2,0.84,6,24.9,28.0022,30,35
9/6/12,3,1,0,1,2,0.84,0,24.9,28.0022,2,16
9/6/12,3,2,0,1,1,0.79,0,25.84,30.002,1,7
9/6/12,3,3,0,1,1,0.84,7,24.9,28.0022,0,9
9/6/12,3,4,0,1,2,0.84,6,24.9,28.0022,0,8
9/6/12,3,5,0,1,2,0.84,13,24.9,28.0022,3,35
9/6/12,3,6,0,1,2,0.84,6,24.9,28.0022,11,189
9/6/12,3,7,0,1,2,0.84,7,24.9,28.0022,21,461
9/6/12,3,8,0,1,3,0.79,0,24.9,28.0022,24,622
9/6/12,3,9,0,1,3,0.94,9,23.02,22.9994,8,115
9/6/12,3,10,0,1,3,0.94,9,23.02,22.9994,9,40
9/6/12,3,11,0,1,3,0.84,11,24.9,28.0022,10,52
9/6/12,3,12,0,1,2,0.79,15,25.84,30.002,11,126
9/6/12,3,13,0,1,2,0.79,7,25.84,30.002,39,152
9/6/12,3,14,0,1,1,0.74,6,26.78,30.9986,38,178
9/6/12,3,15,0,1,1,0.66,13,26.78,30.002,42,228
9/6/12,3,16,0,1,1,0.7,15,26.78,30.002,42,374
9/6/12,3,17,0,1,1,0.7,17,26.78,30.002,67,741
9/6/12,3,18,0,1,1,0.7,17,25.84,28.9988,74,761
9/6/12,3,19,0,1,1,0.74,17,23.96,26.0024,54,504
9/6/12,3,20,0,1,1,0.78,15,23.02,24.0026,50,356
9/6/12,3,21,0,1,1,0.89,11,22.08,22.0028,32,240
9/6/12,3,22,0,1,1,0.89,11,22.08,22.0028,24,193
9/6/12,3,23,0,1,1,0.89,11,22.08,22.0028,19,150
9/7/12,3,0,0,1,1,0.89,9,22.08,22.0028,17,79
9/7/12,3,1,0,1,1,0.88,7,21.14,20.9996,10,19
9/7/12,3,2,0,1,1,0.83,6,21.14,22.0028,1,10
9/7/12,3,3,0,1,1,0.83,6,21.14,22.0028,0,9
9/7/12,3,4,0,1,1,0.88,0,21.14,20.9996,1,7
9/7/12,3,5,0,1,1,0.88,0,21.14,20.9996,1,39
9/7/12,3,6,0,1,1,0.88,7,21.14,20.9996,5,135
9/7/12,3,7,0,1,1,0.89,7,22.08,22.0028,21,465
9/7/12,3,8,0,1,1,0.83,7,23.02,24.0026,29,690
9/7/12,3,9,0,1,1,0.79,9,24.9,28.0022,33,311
9/7/12,3,10,0,1,1,0.74,9,25.84,30.002,53,171
9/7/12,3,11,0,1,1,0.62,9,27.72,30.9986,81,215
9/7/12,3,12,0,1,1,0.59,11,28.66,32.9984,76,247
9/7/12,3,13,0,1,1,0.59,17,29.6,34.9982,71,283
9/7/12,3,14,0,1,1,0.59,17,29.6,34.9982,66,187
9/7/12,3,15,0,1,1,0.55,17,29.6,34.0016,66,265
9/7/12,3,16,0,1,1,0.55,19,29.6,34.0016,75,395
9/7/12,3,17,0,1,1,0.59,22,28.66,32.9984,88,684
9/7/12,3,18,0,1,1,0.62,20,27.72,30.9986,95,697
9/7/12,3,19,0,1,1,0.62,19,26.78,28.9988,70,498
9/7/12,3,20,0,1,1,0.66,15,25.84,28.9988,51,340
9/7/12,3,21,0,1,1,0.74,11,24.9,28.0022,55,246
9/7/12,3,22,0,1,1,0.74,15,24.9,28.0022,52,247
9/7/12,3,23,0,1,1,0.89,17,23.02,22.9994,28,220
9/8/12,3,0,0,0,1,0.89,17,23.02,22.9994,20,130
9/8/12,3,1,0,0,2,0.89,19,23.02,22.9994,10,107
9/8/12,3,2,0,0,1,0.89,22,23.02,22.9994,9,68
9/8/12,3,3,0,0,2,0.89,15,23.02,22.9994,3,40
9/8/12,3,4,0,0,2,0.94,15,23.02,22.9994,3,8
9/8/12,3,5,0,0,2,0.94,17,23.02,22.9994,2,13
9/8/12,3,6,0,0,2,0.89,19,23.02,22.9994,8,26
9/8/12,3,7,0,0,1,0.89,19,23.02,22.9994,11,71
9/8/12,3,8,0,0,1,0.79,22,24.9,28.0022,33,197
9/8/12,3,9,0,0,1,0.74,26,24.9,28.0022,87,261
9/8/12,3,10,0,0,1,0.7,26,26.78,30.002,100,322
9/8/12,3,11,0,0,1,0.62,30,27.72,30.9986,173,405
9/8/12,3,12,0,0,1,0.55,33,29.6,34.0016,220,474
9/8/12,3,13,0,0,1,0.52,35,30.54,34.9982,233,435
9/8/12,3,14,0,0,1,0.52,30,30.54,34.9982,260,366
9/8/12,3,15,0,0,3,0.88,17,18.32,18.9998,175,337
9/8/12,3,16,0,0,3,0.88,13,18.32,18.9998,19,95
9/8/12,3,17,0,0,3,0.83,13,19.26,20.003,52,119
9/8/12,3,18,0,0,3,0.83,9,19.26,20.003,27,140
9/8/12,3,19,0,0,3,0.88,7,19.26,20.003,28,187
9/8/12,3,20,0,0,2,0.88,6,19.26,20.003,28,166
9/8/12,3,21,0,0,2,0.83,11,20.2,20.9996,26,155
9/8/12,3,22,0,0,2,0.78,20,19.26,20.003,18,176
9/8/12,3,23,0,0,2,0.73,11,19.26,20.003,12,121
9/9/12,3,0,0,0,2,0.73,13,18.32,18.9998,18,106
9/9/12,3,1,0,0,1,0.73,15,18.32,18.9998,20,104
9/9/12,3,2,0,0,1,0.77,19,17.38,18.0032,15,81
9/9/12,3,3,0,0,1,0.73,15,17.38,18.0032,14,32
9/9/12,3,4,0,0,1,0.77,17,16.44,17,12,16
9/9/12,3,5,0,0,1,0.77,13,16.44,17,16,39
9/9/12,3,6,0,0,1,0.77,13,16.44,17,11,24
9/9/12,3,7,0,0,1,0.73,11,17.38,18.0032,20,50
9/9/12,3,8,0,0,1,0.68,15,19.26,20.003,27,143
9/9/12,3,9,0,0,1,0.61,17,21.14,24.0026,85,214
9/9/12,3,10,0,0,1,0.57,20,22.08,24.9992,172,323
9/9/12,3,11,0,0,1,0.47,17,23.02,24.9992,194,391
9/9/12,3,12,0,0,1,0.47,0,23.02,24.9992,247,510
9/9/12,3,13,0,0,1,0.39,0,23.96,26.0024,238,491
9/9/12,3,14,0,0,1,0.3,19,25.84,26.999,232,415
9/9/12,3,15,0,0,1,0.32,17,25.84,26.999,284,412
9/9/12,3,16,0,0,1,0.36,19,23.96,26.0024,228,473
9/9/12,3,17,0,0,1,0.37,17,24.9,26.0024,213,458
9/9/12,3,18,0,0,1,0.36,17,23.02,24.9992,156,404
9/9/12,3,19,0,0,1,0.36,17,23.02,24.9992,134,362
9/9/12,3,20,0,0,1,0.41,19,21.14,24.9992,91,265
9/9/12,3,21,0,0,1,0.46,15,20.2,24.9992,57,149
9/9/12,3,22,0,0,1,0.49,17,19.26,20.003,64,125
9/9/12,3,23,0,0,1,0.52,19,18.32,18.9998,22,70
9/10/12,3,0,0,1,1,0.52,19,18.32,18.9998,6,35
9/10/12,3,1,0,1,1,0.6,13,17.38,18.0032,7,11
9/10/12,3,2,0,1,1,0.6,24,17.38,18.0032,11,6
9/10/12,3,3,0,1,1,0.68,19,16.44,17,5,7
9/10/12,3,4,0,1,1,0.68,19,16.44,17,1,4
9/10/12,3,5,0,1,1,0.72,17,15.5,15.9968,4,36
9/10/12,3,6,0,1,1,0.72,9,15.5,15.9968,8,172
9/10/12,3,7,0,1,1,0.68,15,16.44,17,20,427
9/10/12,3,8,0,1,1,0.6,19,18.32,18.9998,33,697
9/10/12,3,9,0,1,1,0.53,20,20.2,24.9992,40,321
9/10/12,3,10,0,1,1,0.5,19,21.14,24.9992,42,168
9/10/12,3,11,0,1,1,0.43,20,21.14,24.9992,69,167
9/10/12,3,12,0,1,1,0.44,26,22.08,24.9992,76,256
9/10/12,3,13,0,1,1,0.38,15,22.08,24.9992,72,251
9/10/12,3,14,0,1,1,0.36,19,23.02,24.9992,107,233
9/10/12,3,15,0,1,1,0.31,26,23.02,24.9992,115,231
9/10/12,3,16,0,1,1,0.34,22,23.02,24.9992,108,380
9/10/12,3,17,0,1,1,0.34,22,23.02,24.9992,127,744
9/10/12,3,18,0,1,1,0.35,20,21.14,24.9992,111,857
9/10/12,3,19,0,1,1,0.38,20,21.14,24.9992,71,562
9/10/12,3,20,0,1,1,0.4,13,20.2,24.9992,34,356
9/10/12,3,21,0,1,1,0.49,11,18.32,18.9998,29,256
9/10/12,3,22,0,1,1,0.52,9,17.38,18.0032,15,144
9/10/12,3,23,0,1,1,0.52,0,17.38,18.0032,7,86
9/11/12,3,0,0,1,1,0.59,7,16.44,17,5,27
9/11/12,3,1,0,1,1,0.63,0,15.5,15.9968,0,10
9/11/12,3,2,0,1,1,0.77,11,14.56,15.0002,1,5
9/11/12,3,3,0,1,1,0.67,9,14.56,15.0002,1,7
9/11/12,3,4,0,1,1,0.72,7,14.56,15.0002,1,8
9/11/12,3,5,0,1,1,0.72,6,13.62,13.997,3,41
9/11/12,3,6,0,1,1,0.77,7,13.62,13.997,11,200
9/11/12,3,7,0,1,1,0.72,7,15.5,15.9968,24,572
9/11/12,3,8,0,1,1,0.68,6,17.38,18.0032,48,702
9/11/12,3,9,0,1,1,0.49,0,20.2,24.9992,35,323
9/11/12,3,10,0,1,1,0.38,0,21.14,24.9992,54,142
9/11/12,3,11,0,1,1,0.33,6,22.08,24.9992,60,187
9/11/12,3,12,0,1,1,0.33,0,22.08,24.9992,62,254
9/11/12,3,13,0,1,1,0.29,6,23.02,24.9992,72,256
9/11/12,3,14,0,1,1,0.3,6,23.96,24.9992,74,181
9/11/12,3,15,0,1,1,0.28,7,24.9,26.0024,73,253
9/11/12,3,16,0,1,1,0.28,9,24.9,26.0024,99,437
9/11/12,3,17,0,1,1,0.28,0,24.9,26.0024,168,802
9/11/12,3,18,0,1,1,0.36,11,22.08,24.9992,110,767
9/11/12,3,19,0,1,1,0.41,13,21.14,24.9992,56,540
9/11/12,3,20,0,1,1,0.56,9,19.26,20.003,40,421
9/11/12,3,21,0,1,1,0.6,7,18.32,18.9998,28,282
9/11/12,3,22,0,1,1,0.64,7,18.32,18.9998,27,189
9/11/12,3,23,0,1,1,0.68,7,17.38,18.0032,18,91
9/12/12,3,0,0,1,1,0.72,7,16.44,17,8,41
9/12/12,3,1,0,1,1,0.72,7,16.44,17,2,19
9/12/12,3,2,0,1,1,0.72,6,16.44,17,2,9
9/12/12,3,3,0,1,1,0.77,6,15.5,15.9968,0,7
9/12/12,3,4,0,1,1,0.72,6,15.5,15.9968,0,5
9/12/12,3,5,0,1,1,0.72,6,15.5,15.9968,4,44
9/12/12,3,6,0,1,1,0.72,6,15.5,15.9968,6,199
9/12/12,3,7,0,1,1,0.72,0,16.44,17,24,533
9/12/12,3,8,0,1,1,0.64,7,18.32,18.9998,43,727
9/12/12,3,9,0,1,1,0.64,9,20.2,24.0026,50,278
9/12/12,3,10,0,1,1,0.61,9,21.14,24.0026,57,148
9/12/12,3,11,0,1,1,0.5,13,23.02,24.9992,51,181
9/12/12,3,12,0,1,1,0.36,9,23.96,26.0024,88,264
9/12/12,3,13,0,1,1,0.34,9,24.9,26.0024,85,238
9/12/12,3,14,0,1,1,0.37,11,24.9,26.0024,78,200
9/12/12,3,15,0,1,1,0.37,9,25.84,26.999,75,243
9/12/12,3,16,0,1,1,0.37,11,25.84,26.999,90,419
9/12/12,3,17,0,1,1,0.41,20,24.9,26.0024,114,811
9/12/12,3,18,0,1,1,0.44,17,23.02,24.9992,91,886
9/12/12,3,19,0,1,1,0.5,13,22.08,24.9992,78,557
9/12/12,3,20,0,1,1,0.57,9,21.14,24.9992,38,432
9/12/12,3,21,0,1,1,0.6,9,20.2,24.0026,27,279
9/12/12,3,22,0,1,1,0.64,6,18.32,18.9998,23,189
9/12/12,3,23,0,1,1,0.68,7,18.32,18.9998,16,111
9/13/12,3,0,0,1,1,0.73,6,18.32,18.9998,11,46
9/13/12,3,1,0,1,1,0.77,6,17.38,18.0032,6,22
9/13/12,3,2,0,1,1,0.77,0,17.38,18.0032,0,9
9/13/12,3,3,0,1,1,0.83,0,16.44,17,2,9
9/13/12,3,4,0,1,1,0.83,0,16.44,17,0,6
9/13/12,3,5,0,1,1,0.83,0,16.44,17,3,54
9/13/12,3,6,0,1,1,0.82,0,15.5,15.9968,9,186
9/13/12,3,7,0,1,1,0.77,0,17.38,18.0032,22,549
9/13/12,3,8,0,1,1,0.73,0,18.32,18.9998,33,725
9/13/12,3,9,0,1,1,0.64,6,20.2,24.0026,46,292
9/13/12,3,10,0,1,1,0.61,6,22.08,24.9992,63,149
9/13/12,3,11,0,1,1,0.5,11,23.02,24.9992,71,183
9/13/12,3,12,0,1,1,0.44,7,23.96,26.0024,57,240
9/13/12,3,13,0,1,1,0.42,0,24.9,26.0024,60,223
9/13/12,3,14,0,1,1,0.39,9,25.84,26.999,60,214
9/13/12,3,15,0,1,1,0.42,7,25.84,26.999,99,253
9/13/12,3,16,0,1,1,0.39,6,25.84,26.999,85,406
9/13/12,3,17,0,1,1,0.42,13,25.84,26.999,97,787
9/13/12,3,18,0,1,1,0.57,17,23.96,26.0024,108,744
9/13/12,3,19,0,1,1,0.65,9,22.08,24.0026,80,594
9/13/12,3,20,0,1,1,0.69,7,21.14,24.0026,55,408
9/13/12,3,21,0,1,1,0.65,7,21.14,24.0026,26,291
9/13/12,3,22,0,1,1,0.69,9,20.2,22.9994,28,223
9/13/12,3,23,0,1,1,0.73,7,19.26,20.003,33,137
9/14/12,3,0,0,1,1,0.73,6,18.32,18.9998,24,63
9/14/12,3,1,0,1,1,0.73,6,18.32,18.9998,6,35
9/14/12,3,2,0,1,1,0.73,0,18.32,18.9998,7,23
9/14/12,3,3,0,1,1,0.77,0,17.38,18.0032,5,9
9/14/12,3,4,0,1,1,0.77,0,17.38,18.0032,1,11
9/14/12,3,5,0,1,1,0.83,0,17.38,18.0032,1,40
9/14/12,3,6,0,1,1,0.88,0,17.38,18.0032,8,144
9/14/12,3,7,0,1,2,0.88,0,18.32,18.9998,17,437
9/14/12,3,8,0,1,2,0.78,11,20.2,22.0028,51,715
9/14/12,3,9,0,1,2,0.78,11,21.14,22.9994,46,301
9/14/12,3,10,0,1,2,0.65,0,23.96,26.0024,75,171
9/14/12,3,11,0,1,2,0.61,7,23.96,26.0024,84,196
9/14/12,3,12,0,1,2,0.54,13,24.9,26.999,119,290
9/14/12,3,13,0,1,2,0.54,13,24.9,26.999,107,301
9/14/12,3,14,0,1,2,0.45,11,25.84,26.999,113,258
9/14/12,3,15,0,1,2,0.48,9,25.84,28.0022,94,273
9/14/12,3,16,0,1,2,0.51,0,25.84,28.0022,109,454
9/14/12,3,17,0,1,1,0.51,13,25.84,28.0022,137,757
9/14/12,3,18,0,1,1,0.45,15,25.84,26.999,116,692
9/14/12,3,19,0,1,1,0.57,11,23.96,26.0024,83,496
9/14/12,3,20,0,1,1,0.61,7,23.02,24.9992,67,337
9/14/12,3,21,0,1,1,0.73,15,22.08,24.0026,42,270
9/14/12,3,22,0,1,1,0.83,13,21.14,22.0028,40,189
9/14/12,3,23,0,1,1,0.78,6,21.14,22.9994,27,168
9/15/12,3,0,0,0,1,0.83,7,20.2,20.9996,38,169
9/15/12,3,1,0,0,1,0.73,0,20.2,22.9994,8,101
9/15/12,3,2,0,0,1,0.78,7,19.26,20.003,18,75
9/15/12,3,3,0,0,1,0.73,17,20.2,22.9994,6,31
9/15/12,3,4,0,0,2,0.69,24,20.2,22.9994,3,3
9/15/12,3,5,0,0,1,0.6,35,19.26,20.003,1,15
9/15/12,3,6,0,0,1,0.49,28,17.38,18.0032,6,27
9/15/12,3,7,0,0,1,0.52,19,17.38,18.0032,10,63
9/15/12,3,8,0,0,1,0.49,28,18.32,18.9998,43,169
9/15/12,3,9,0,0,1,0.43,28,20.2,24.9992,79,263
9/15/12,3,10,0,0,1,0.41,26,21.14,24.9992,119,323
9/15/12,3,11,0,0,1,0.38,26,22.08,24.9992,228,399
9/15/12,3,12,0,0,1,0.36,24,23.02,24.9992,287,419
9/15/12,3,13,0,0,1,0.36,13,23.96,26.0024,327,377
9/15/12,3,14,0,0,1,0.34,22,23.96,26.0024,325,390
9/15/12,3,15,0,0,2,0.34,19,23.96,26.0024,312,342
9/15/12,3,16,0,0,2,0.36,15,23.02,24.9992,350,433
9/15/12,3,17,0,0,2,0.36,17,23.02,24.9992,295,434
9/15/12,3,18,0,0,2,0.36,19,22.08,24.9992,232,382
9/15/12,3,19,0,0,1,0.41,11,21.14,24.9992,169,309
9/15/12,3,20,0,0,1,0.43,6,20.2,24.9992,89,241
9/15/12,3,21,0,0,1,0.52,7,18.32,18.9998,86,210
9/15/12,3,22,0,0,1,0.52,0,18.32,18.9998,82,197
9/15/12,3,23,0,0,1,0.6,0,17.38,18.0032,47,182
9/16/12,3,0,0,0,1,0.64,0,17.38,18.0032,28,123
9/16/12,3,1,0,0,1,0.64,0,17.38,18.0032,35,82
9/16/12,3,2,0,0,1,0.63,0,16.44,17,27,62
9/16/12,3,3,0,0,1,0.68,0,15.5,15.9968,10,38
9/16/12,3,4,0,0,1,0.72,0,15.5,15.9968,2,6
9/16/12,3,5,0,0,1,0.72,0,15.5,15.9968,3,10
9/16/12,3,6,0,0,1,0.72,0,15.5,15.9968,9,26
9/16/12,3,7,0,0,1,0.77,7,15.5,15.9968,28,43
9/16/12,3,8,0,0,1,0.64,11,17.38,18.0032,34,94
9/16/12,3,9,0,0,1,0.6,9,19.26,20.003,70,226
9/16/12,3,10,0,0,1,0.5,7,21.14,24.9992,160,330
9/16/12,3,11,0,0,1,0.47,11,22.08,24.9992,183,376
9/16/12,3,12,0,0,1,0.44,11,23.02,24.9992,188,468
9/16/12,3,13,0,0,1,0.41,11,22.08,24.9992,240,454
9/16/12,3,14,0,0,1,0.39,9,23.02,24.9992,225,410
9/16/12,3,15,0,0,1,0.41,11,22.08,24.9992,215,342
9/16/12,3,16,0,0,1,0.44,11,22.08,24.9992,194,402
9/16/12,3,17,0,0,1,0.41,0,23.02,24.9992,177,393
9/16/12,3,18,0,0,1,0.5,11,21.14,24.9992,120,361
9/16/12,3,19,0,0,1,0.5,9,21.14,24.9992,91,312
9/16/12,3,20,0,0,1,0.53,7,20.2,24.9992,57,267
9/16/12,3,21,0,0,1,0.56,7,20.2,24.9992,43,148
9/16/12,3,22,0,0,1,0.68,6,18.32,18.9998,18,109
9/16/12,3,23,0,0,1,0.68,7,17.38,18.0032,9,85
9/17/12,3,0,0,1,1,0.68,11,17.38,18.0032,14,31
9/17/12,3,1,0,1,1,0.72,6,16.44,17,9,12
9/17/12,3,2,0,1,1,0.72,0,16.44,17,5,8
9/17/12,3,3,0,1,1,0.77,6,15.5,15.9968,0,7
9/17/12,3,4,0,1,1,0.77,0,15.5,15.9968,2,9
9/17/12,3,5,0,1,1,0.82,6,14.56,15.0002,1,44
9/17/12,3,6,0,1,1,0.82,0,14.56,15.0002,7,157
9/17/12,3,7,0,1,1,0.77,0,16.44,17,18,474
9/17/12,3,8,0,1,1,0.77,6,17.38,18.0032,36,647
9/17/12,3,9,0,1,1,0.68,9,19.26,20.003,34,265
9/17/12,3,10,0,1,2,0.65,13,21.14,24.0026,73,129
9/17/12,3,11,0,1,2,0.69,15,21.14,24.0026,61,191
9/17/12,3,12,0,1,2,0.69,13,21.14,24.0026,62,233
9/17/12,3,13,0,1,1,0.65,17,22.08,24.0026,112,231
9/17/12,3,14,0,1,2,0.65,17,22.08,24.0026,129,203
9/17/12,3,15,0,1,2,0.65,17,22.08,24.0026,82,256
9/17/12,3,16,0,1,2,0.69,17,22.08,24.0026,74,379
9/17/12,3,17,0,1,2,0.65,15,22.08,24.0026,102,740
9/17/12,3,18,0,1,2,0.73,11,21.14,22.9994,66,708
9/17/12,3,19,0,1,2,0.73,7,21.14,22.9994,51,435
9/17/12,3,20,0,1,2,0.73,9,21.14,22.9994,32,308
9/17/12,3,21,0,1,3,0.83,15,21.14,22.0028,28,205
9/17/12,3,22,0,1,3,0.83,17,21.14,22.0028,20,109
9/17/12,3,23,0,1,3,0.94,17,20.2,18.0032,4,66
9/18/12,3,0,0,1,3,0.94,17,20.2,18.0032,2,11
9/18/12,3,1,0,1,3,0.94,13,20.2,18.0032,0,5
9/18/12,3,2,0,1,3,0.94,13,20.2,18.0032,0,4
9/18/12,3,3,0,1,2,0.94,19,21.14,20.003,0,6
9/18/12,3,4,0,1,2,0.94,24,21.14,20.003,2,5
9/18/12,3,5,0,1,2,0.89,22,22.08,22.0028,3,45
9/18/12,3,6,0,1,2,0.89,22,22.08,22.0028,4,163
9/18/12,3,7,0,1,2,0.89,30,22.08,22.0028,13,343
9/18/12,3,8,0,1,2,0.83,37,23.02,24.0026,32,640
9/18/12,3,9,0,1,2,0.83,39,23.02,24.0026,27,266
9/18/12,3,10,0,1,3,0.79,43,23.96,26.0024,30,130
9/18/12,3,11,0,1,2,0.79,43,23.96,26.0024,36,115
9/18/12,3,12,0,1,3,0.83,30,23.96,26.0024,16,72
9/18/12,3,13,0,1,2,0.74,39,24.9,28.0022,17,97
9/18/12,3,14,0,1,3,0.94,31,20.2,18.0032,27,116
9/18/12,3,15,0,1,3,0.88,17,20.2,20.003,1,35
9/18/12,3,16,0,1,3,0.88,20,20.2,20.003,19,122
9/18/12,3,17,0,1,3,0.88,13,20.2,20.003,36,302
9/18/12,3,18,0,1,2,0.88,11,20.2,20.003,19,262
9/18/12,3,19,0,1,2,0.88,20,20.2,20.003,22,302
9/18/12,3,20,0,1,2,0.88,13,20.2,20.003,19,271
9/18/12,3,21,0,1,2,0.88,13,20.2,20.003,21,186
9/18/12,3,22,0,1,3,0.83,31,19.26,20.003,14,137
9/18/12,3,23,0,1,2,0.83,15,18.32,18.9998,11,67
9/19/12,3,0,0,1,2,0.68,19,18.32,18.9998,3,23
9/19/12,3,1,0,1,2,0.68,17,17.38,18.0032,0,12
9/19/12,3,2,0,1,2,0.64,22,17.38,18.0032,0,3
9/19/12,3,3,0,1,2,0.63,17,16.44,17,1,4
9/19/12,3,4,0,1,2,0.68,24,16.44,17,0,10
