dteday,hr,temp_c,feels_like_c,hum,windspeed,weathersit,season,holiday,workingday
12/18/2023,18.0,7.8,5.4,0.45270000000000005,13.4,2,4,0,1
12/18/2023,19.0,8.2,5.3,0.42100000000000004,18.8,2,4,0,1
12/18/2023,20.0,6.9,2.8,0.45399999999999996,26.4,2,4,0,1
12/18/2023,21.0,7.1,3.4,0.4156,23.3,2,4,0,1
12/18/2023,22.0,5.6,2,0.4368,19,1,4,0,1
12/18/2023,23.0,4.9,1.1,0.4581,19.3,1,4,0,1
12/19/2023,0.0,4.4,1.9,0.49770000000000003,10.2,1,4,0,1
12/19/2023,1.0,3.4,0.5,0.5099,11.5,1,4,0,1
12/19/2023,2.0,3.3,0.4,0.5138,11,1,4,0,1
12/19/2023,3.0,3.8,0.6,0.4999,13.3,1,4,0,1
12/19/2023,4.0,3.4,0.4,0.5173,11.2,1,4,0,1
12/19/2023,5.0,2.8,-1,0.5318999999999999,15.4,1,4,0,1
12/19/2023,6.0,3.2,-2,0.49670000000000003,28,1,4,0,1
12/19/2023,7.0,2.8,-2,0.5125,22.3,1,4,0,1
12/19/2023,8.0,3.2,-0.5,0.5136999999999999,15.7,1,4,0,1
12/19/2023,9.0,3.8,-0.7,0.4941,22.9,1,4,0,1
12/19/2023,10.0,5.5,1.1,0.4243,26.2,1,4,0,1
12/19/2023,11.0,5.6,0.6,0.4219,34.2,1,4,0,1
12/19/2023,12.0,5.6,0.7,0.4387,31.9,2,4,0,1
12/19/2023,13.0,5,-0.2,0.4414,32.5,2,4,0,1
12/19/2023,14.0,5.5,1.1,0.41979999999999995,26.2,2,4,0,1
12/19/2023,15.0,5.6,0.9,0.4078,29,1,4,0,1
12/19/2023,16.0,4.9,0.5,0.4048,23.7,1,4,0,1
12/19/2023,17.0,4.2,-0.5,0.42590000000000006,25.8,1,4,0,1
12/19/2023,18.0,3.3,-1.2,0.45740000000000003,21,1,4,0,1
12/19/2023,19.0,2.8,-1.5,0.4893,18.4,1,4,0,1
12/19/2023,20.0,2.1,-2,0.495,16.4,1,4,0,1
12/19/2023,21.0,1.6,-3.1,0.4971,18.9,1,4,0,1
12/19/2023,22.0,1,-2.6,0.5178,12.3,1,4,0,1
12/19/2023,23.0,0.3,-2.9,0.5463,9.9,1,4,0,1
12/20/2023,0.0,-0.4,-3.7,0.5726,9.9,1,4,0,1
12/20/2023,1.0,-1.3,-4.8,0.6389,9.7,1,4,0,1
12/20/2023,2.0,-0.5,-4.6,0.578,12.9,1,4,0,1
12/20/2023,3.0,-1.5,-4.6,0.645,8.4,1,4,0,1
12/20/2023,4.0,-1.4,-4.6,0.6239,8.6,1,4,0,1
12/20/2023,5.0,-1.4,-5.3,0.649,11.2,1,4,0,1
12/20/2023,6.0,-1.5,-5,0.6258,9.7,1,4,0,1
12/20/2023,7.0,-2,-5.3,0.6442,9,1,4,0,1
12/20/2023,8.0,-0.4,-3.5,0.6053999999999999,8.7,1,4,0,1
12/20/2023,9.0,1.4,-2.4,0.5367000000000001,13.7,1,4,0,1
12/20/2023,10.0,3.2,-0.5,0.4575,15.4,1,4,0,1
12/20/2023,11.0,4.9,1.5,0.408,16.1,1,4,0,1
12/20/2023,12.0,6,3.6,0.37520000000000003,11.6,1,4,0,1
12/20/2023,13.0,7.6,5.2,0.3353,13.8,1,4,0,1
12/20/2023,14.0,8.7,6.3,0.297,14.8,1,4,0,1
12/20/2023,15.0,8.8,6.7,0.2927,12.8,1,4,0,1
12/20/2023,16.0,8.3,6,0.2943,14.1,1,4,0,1
12/20/2023,17.0,6.3,4.1,0.35200000000000004,10.5,1,4,0,1
12/20/2023,18.0,4.8,2.5,0.41240000000000004,9.9,1,4,0,1
12/20/2023,19.0,5.8,5,0.36939999999999995,5.1,1,4,0,1
12/20/2023,20.0,4.3,3.3,0.5004,5.1,1,4,0,1
12/20/2023,21.0,3.3,3.3,0.6409,0,1,4,0,1
12/20/2023,22.0,2.7,1.6,0.6297999999999999,4.9,1,4,0,1
12/20/2023,23.0,2.6,2.6,0.6118,0.5,1,4,0,1
12/21/2023,0.0,2.1,2.1,0.7021999999999999,0.5,1,4,0,1
12/21/2023,1.0,1.6,1.6,0.6825,0,1,4,0,1
12/21/2023,2.0,1.2,1.2,0.7263,0,1,4,0,1
12/21/2023,3.0,1.1,1.1,0.7551000000000001,1,2,4,0,1
12/21/2023,4.0,0.9,0.9,0.7345,0,1,4,0,1
12/21/2023,5.0,0.8,0.8,0.6976,0.7,1,4,0,1
12/21/2023,6.0,0.9,0.9,0.6801999999999999,0.5,1,4,0,1
12/21/2023,7.0,0.6,0.6,0.7519,0.7,1,4,0,1
12/21/2023,8.0,-0.2,-1.9,0.6904,5.1,1,4,0,1
12/21/2023,9.0,3,0.9,0.6925,7.9,1,4,0,1
12/21/2023,10.0,6.6,3.5,0.4654,16.7,1,4,0,1
12/21/2023,11.0,7.8,5.4,0.4375,14.2,1,4,0,1
12/21/2023,12.0,8.4,7.1,0.396,7.9,2,4,0,1
12/21/2023,13.0,8.7,6.7,0.3685,12.4,2,4,0,1
12/21/2023,14.0,8.3,6.8,0.3934,9.2,2,4,0,1
12/21/2023,15.0,8.3,6.4,0.3762,11.3,2,4,0,1
12/21/2023,16.0,7.8,5.6,0.41159999999999997,12.4,2,4,0,1
12/21/2023,17.0,7.1,4.9,0.43,11.6,2,4,0,1
12/21/2023,18.0,6.5,4.5,0.43079999999999996,10.2,2,4,0,1
12/21/2023,19.0,6,3.2,0.4717,13.4,2,4,0,1
12/21/2023,20.0,5.9,3.4,0.4918,11.9,2,4,0,1
12/21/2023,21.0,4.9,3.1,0.5473,7.8,2,4,0,1
12/21/2023,22.0,5.4,2.7,0.5505,11.9,1,4,0,1
12/21/2023,23.0,4.1,1.7,0.6048,9.7,2,4,0,1
12/22/2023,0.0,4.2,2.7,0.6575,6.3,2,1,0,1
12/22/2023,1.0,4.2,2.8,0.6743000000000001,6.3,2,1,0,1
12/22/2023,2.0,4.2,4.2,0.6811,0,2,1,0,1
12/22/2023,3.0,4.1,4.1,0.6878,0.5,1,1,0,1
12/22/2023,4.0,3.5,3.5,0.708,0.5,1,1,0,1
12/22/2023,5.0,3.3,3.3,0.6916,0,1,1,0,1
12/22/2023,6.0,2.8,2.8,0.7402,0,1,1,0,1
12/22/2023,7.0,2.5,2.5,0.8123,0.8,1,1,0,1
12/22/2023,8.0,1.9,-0.2,0.7918999999999999,7.1,1,1,0,1
12/22/2023,9.0,3.5,1.2,0.7128,8.7,1,1,0,1
12/22/2023,10.0,5.5,4.5,0.6232,5.4,1,1,0,1
12/22/2023,11.0,6.6,6.6,0.5784,0.5,1,1,0,1
12/22/2023,12.0,7.3,6.2,0.5711999999999999,6.3,1,1,0,1
12/22/2023,13.0,7.9,6.5,0.5625,8.2,1,1,0,1
12/22/2023,14.0,8.9,7.6,0.5261,8.6,1,1,0,1
12/22/2023,15.0,9.5,8.6,0.4568,7.2,1,1,0,1
12/22/2023,16.0,8.8,8.8,0.49520000000000003,1,2,1,0,1
12/22/2023,17.0,8.6,8.6,0.4888,1,2,1,0,1
12/22/2023,18.0,7.1,4.9,0.606,11.4,2,1,0,1
12/22/2023,19.0,6.5,6.5,0.6283,4.5,2,1,0,1
12/22/2023,20.0,6,4.6,0.6808,6.9,2,1,0,1
12/22/2023,21.0,5.6,2.8,0.7241,12.9,2,1,0,1
12/22/2023,22.0,5.5,3.6,0.7075,8.4,2,1,0,1
12/22/2023,23.0,5.5,4.1,0.6759000000000001,6.7,2,1,0,1
12/23/2023,0.0,4.8,3.9,0.7414000000000001,5.1,1,1,0,0
12/23/2023,1.0,4,4,0.7796,0,1,1,0,0
12/23/2023,2.0,4,4,0.8079000000000001,4.5,1,1,0,0
12/23/2023,3.0,3.3,1.7,0.8376,6.3,1,1,0,0
12/23/2023,4.0,2.9,1.7,0.8387,4.9,1,1,0,0
12/23/2023,5.0,2.4,0.6,0.8639,6.3,1,1,0,0
12/23/2023,6.0,2.4,2.4,0.8902,4.5,2,1,0,0
12/23/2023,7.0,2.4,0.6,0.8894,6.3,2,1,0,0
12/23/2023,8.0,3.4,1.3,0.8675,7.8,2,1,0,0
12/23/2023,9.0,4.1,4.1,0.8674,0.7,2,1,0,0
12/23/2023,10.0,6.1,4.2,0.8261,8.9,2,1,0,0
12/23/2023,11.0,7.3,5.3,0.7857999999999999,10.8,2,1,0,0
12/23/2023,12.0,8.8,7.2,0.7309,10.1,1,1,0,0
12/23/2023,13.0,8.9,7,0.7051000000000001,11.6,1,1,0,0
12/23/2023,14.0,9.3,8.1,0.6829000000000001,8.6,2,1,0,0
12/23/2023,15.0,9.4,8.4,0.6822,7.4,1,1,0,0
12/23/2023,16.0,8.9,7.4,0.7029000000000001,9.2,2,1,0,0
12/23/2023,17.0,9.2,8.4,0.6667000000000001,6.7,2,1,0,0
12/23/2023,18.0,8.2,8.2,0.7136,4.5,1,1,0,0
12/23/2023,19.0,8.1,7.1,0.7005,6.7,1,1,0,0
12/23/2023,20.0,6.9,5.7,0.7733,6.7,1,1,0,0
12/23/2023,21.0,7.4,7.4,0.7462000000000001,0.5,1,1,0,0
12/23/2023,22.0,6.8,6.8,0.7511,0.5,2,1,0,0
12/23/2023,23.0,6.4,6.4,0.7706999999999999,0,2,1,0,0
12/24/2023,0.0,6.4,5.6,0.7442,5.1,2,1,0,0
12/24/2023,1.0,5.9,5.1,0.8026000000000001,5.1,2,1,0,0
12/24/2023,2.0,5.4,5.4,0.8005,4.5,1,1,0,0
12/24/2023,3.0,5.3,3.5,0.8358,7.8,2,1,0,0
12/24/2023,4.0,5.3,3.2,0.8369,9.3,1,1,0,0
12/24/2023,5.0,5.3,3.1,0.8629000000000001,9.7,2,1,0,0
12/24/2023,6.0,5.9,5.9,0.8614,4.5,2,1,0,0
12/24/2023,7.0,6,5.1,0.8839,5.1,2,1,0,0
12/24/2023,8.0,6.4,6.4,0.8908,0.5,2,1,0,0
12/24/2023,9.0,6.7,6.7,0.9261,0.7,3,1,0,0
12/24/2023,10.0,7.2,7.2,0.8626999999999999,0.5,3,1,0,0
12/24/2023,11.0,7.8,7.3,0.8592,4.9,3,1,0,0
12/24/2023,12.0,8.9,8.9,0.8048000000000001,4.5,1,1,0,0
12/24/2023,13.0,10,10,0.7489,4.5,1,1,0,0
12/24/2023,14.0,10,10,0.7166,4.9,2,1,0,0
12/24/2023,15.0,10.1,10.1,0.7406,0,2,1,0,0
12/24/2023,16.0,10.1,10.1,0.7406999999999999,0.8,2,1,0,0
12/24/2023,17.0,9.2,9.2,0.755,0.5,1,1,0,0
12/24/2023,18.0,7.7,7.7,0.8301999999999999,0.7,1,1,0,0
12/24/2023,19.0,7.9,7.9,0.8431000000000001,0,1,1,0,0
12/24/2023,20.0,6.5,5.4,0.8970999999999999,6.3,1,1,0,0
12/24/2023,21.0,6.9,6.2,0.8686,5.1,2,1,0,0
12/24/2023,22.0,6.9,5.3,0.8671,8.4,2,1,0,0
12/24/2023,23.0,7.7,7.7,0.8323999999999999,0.5,2,1,0,0
12/25/2023,0.0,7,5.9,0.8676999999999999,6.7,2,1,1,0
12/25/2023,1.0,7,5.7,0.8679000000000001,7.2,2,1,1,0
12/25/2023,2.0,7,5.3,0.8671,8.7,2,1,1,0
12/25/2023,3.0,7,5.7,0.8676,7.1,2,1,1,0
12/25/2023,4.0,6.5,4.9,0.8606,8.4,2,1,1,0
12/25/2023,5.0,6.1,4.2,0.8586,8.6,1,1,1,0
12/25/2023,6.0,5.5,4.6,0.8886,5.2,1,1,1,0
12/25/2023,7.0,4.6,3,0.9277,6.9,1,1,1,0
12/25/2023,8.0,4.6,3.2,0.9288,6.3,1,1,1,0
12/25/2023,9.0,6.6,4.9,0.8631,8.6,2,1,1,0
12/25/2023,10.0,8.2,6.9,0.8427,7.8,2,1,1,0
12/25/2023,11.0,9.8,9.1,0.7537,6.7,1,1,1,0
12/25/2023,12.0,12.2,12.2,0.6653,7.5,1,1,1,0
12/25/2023,13.0,13.7,13.7,0.575,0.5,1,1,1,0
12/25/2023,14.0,13.9,13.9,0.5808,0.5,1,1,1,0
12/25/2023,15.0,15.9,15.9,0.4758,1,1,1,1,0
12/25/2023,16.0,13.3,13.3,0.5379,1.3,1,1,1,0
12/25/2023,17.0,11.5,11.5,0.5600999999999999,9.9,1,1,1,0
12/25/2023,18.0,10.3,10.3,0.6235,8.6,1,1,1,0
12/25/2023,19.0,10.4,10.4,0.6177,1,1,1,1,0
12/25/2023,20.0,9.3,8.9,0.6820999999999999,5.3,1,1,1,0
12/25/2023,21.0,8,6.5,0.7508,8.6,1,1,1,0
12/25/2023,22.0,7.5,5.9,0.7998000000000001,8.6,1,1,1,0
12/25/2023,23.0,7.5,7,0.7993000000000001,4.9,2,1,1,0
12/26/2023,0.0,7.5,6.6,0.833,6.3,2,1,0,1
12/26/2023,1.0,7,5.1,0.8986,10.1,2,1,0,1
12/26/2023,2.0,7.1,5.1,0.9148999999999999,10.3,2,1,0,1
12/26/2023,3.0,7.1,4.9,0.9043000000000001,11.2,3,1,0,1
12/26/2023,4.0,7.2,6.5,0.9326000000000001,5.2,2,1,0,1
12/26/2023,5.0,7.2,4.8,0.9318000000000001,13.1,3,1,0,1
12/26/2023,6.0,7.2,5.7,0.9312999999999999,8,3,1,0,1
12/26/2023,7.0,7.2,5.9,0.9623999999999999,7.2,3,1,0,1
12/26/2023,8.0,7.2,6.1,0.9335,6.7,3,1,0,1
12/26/2023,9.0,7.8,6.6,0.9556,7.4,3,1,0,1
12/26/2023,10.0,7.9,5.7,0.9556,11.9,3,1,0,1
12/26/2023,11.0,8.4,6.9,0.9247,9.2,3,1,0,1
12/26/2023,12.0,8.8,7.8,0.9334,7.5,2,1,0,1
12/26/2023,13.0,9.3,8.8,0.9064,5.6,2,1,0,1
12/26/2023,14.0,9.4,8.4,0.9057,7.4,2,1,0,1
12/26/2023,15.0,9.4,8.6,0.9053,6.9,3,1,0,1
12/26/2023,16.0,9.4,7.9,0.9064,10.1,2,1,0,1
12/26/2023,17.0,9.4,7.8,0.9068,10.3,2,1,0,1
12/26/2023,18.0,8.9,8.1,0.9345,6.7,2,1,0,1
12/26/2023,19.0,8.9,8,0.9337000000000001,7.1,2,1,0,1
12/26/2023,20.0,8.4,6.9,0.9288,8.9,2,1,0,1
12/26/2023,21.0,8.4,6.5,0.9270999999999999,11.9,3,1,0,1
12/26/2023,22.0,8.4,6.2,0.9247,13.2,3,1,0,1
12/26/2023,23.0,8.4,7.3,0.9423999999999999,7.2,3,1,0,1
12/27/2023,0.0,8.4,6.7,0.927,9.9,3,1,0,1
12/27/2023,1.0,8.4,6.7,0.9274,10.1,3,1,0,1
12/27/2023,2.0,8.3,7.8,0.9268000000000001,5.4,3,1,0,1
12/27/2023,3.0,8.3,6.1,0.9268000000000001,13.6,3,1,0,1
12/27/2023,4.0,8.4,6.6,0.9279000000000001,10.4,3,1,0,1
12/27/2023,5.0,8.4,6.4,0.9636,11.4,3,1,0,1
12/27/2023,6.0,8.4,5.9,0.9281999999999999,15.3,3,1,0,1
12/27/2023,7.0,8.4,5.8,0.9274,15.5,2,1,0,1
12/27/2023,8.0,8.4,6.1,0.9266,14.3,3,1,0,1
12/27/2023,9.0,8.5,6.7,0.9621999999999999,10.5,3,1,0,1
12/27/2023,10.0,8.9,6.8,0.9364,13.4,3,1,0,1
12/27/2023,11.0,9.4,7.6,0.9366,11.7,2,1,0,1
12/27/2023,12.0,10.1,10.1,0.9551999999999999,9.9,3,1,0,1
12/27/2023,13.0,10.8,10.8,0.9523999999999999,15.9,3,1,0,1
12/27/2023,14.0,11.8,11.8,0.9333,12.3,3,1,0,1
12/27/2023,15.0,12.3,12.3,0.9329999999999999,9.5,3,1,0,1
12/27/2023,16.0,12.9,12.9,0.9425,6.9,3,1,0,1
12/27/2023,17.0,13.4,13.4,0.9287000000000001,9.2,3,1,0,1
12/27/2023,18.0,12.6,12.6,0.9483,14,3,1,0,1
12/27/2023,19.0,12.4,12.4,0.9634,13.5,3,1,0,1
12/27/2023,20.0,12,12,0.9611,13.8,3,1,0,1
12/27/2023,21.0,11.9,11.9,0.9621999999999999,10.9,3,1,0,1
12/27/2023,22.0,12.2,12.2,0.9348000000000001,9.1,3,1,0,1
12/27/2023,23.0,12.2,12.2,0.9670000000000001,7.4,2,1,0,1
12/28/2023,0.0,12.2,12.2,0.9386,10.4,3,1,0,1
12/28/2023,1.0,11.7,11.7,0.9636,11.1,3,1,0,1
12/28/2023,2.0,11.2,11.2,0.9659,9.5,3,1,0,1
12/28/2023,3.0,11.7,11.7,0.9628,11.7,2,1,0,1
12/28/2023,4.0,11.2,11.2,0.9298000000000001,13.9,3,1,0,1
12/28/2023,5.0,10.7,10.7,0.9554,11.2,3,1,0,1
12/28/2023,6.0,10.7,10.7,0.9195,12.7,3,1,0,1
12/28/2023,7.0,10.7,10.7,0.9173,13.1,2,1,0,1
12/28/2023,8.0,10.6,10.6,0.8926999999999999,12.3,2,1,0,1
12/28/2023,9.0,11.1,11.1,0.8645999999999999,14.1,2,1,0,1
12/28/2023,10.0,11.1,11.1,0.8862000000000001,11,2,1,0,1
12/28/2023,11.0,11.7,11.7,0.8576999999999999,14.9,2,1,0,1
12/28/2023,12.0,12,12,0.8415,3.1,2,1,0,1
12/28/2023,13.0,13.8,13.8,0.7486,9.5,2,1,0,1
12/28/2023,14.0,12.5,12.5,0.8418000000000001,11.4,2,1,0,1
12/28/2023,15.0,12.6,12.6,0.8417,11.9,2,1,0,1
12/28/2023,16.0,12.6,12.6,0.8370000000000001,8.4,1,1,0,1
12/28/2023,17.0,13.3,13.3,0.799,2.6,1,1,0,1
12/28/2023,18.0,12.5,12.5,0.8390000000000001,7.8,1,1,0,1
12/28/2023,19.0,11,11,0.894,4.9,2,1,0,1
12/28/2023,20.0,11.6,11.6,0.8628,9.3,2,1,0,1
12/28/2023,21.0,12,12,0.8690000000000001,12.5,2,1,0,1
12/28/2023,22.0,12,12,0.8129000000000001,10.4,2,1,0,1
12/28/2023,23.0,12,12,0.6132,10.1,1,1,0,1
12/29/2023,0.0,11.5,11.5,0.6173,13.4,1,1,0,1
12/29/2023,1.0,10.9,10.9,0.601,14.4,1,1,0,1
12/29/2023,2.0,10.5,10.5,0.6126,13.8,2,1,0,1
12/29/2023,3.0,9.9,7.8,0.6375,15.2,2,1,0,1
12/29/2023,4.0,9.8,8,0.621,12.2,2,1,0,1
12/29/2023,5.0,9,7.7,0.6544,8.7,1,1,0,1
12/29/2023,6.0,8.5,7.4,0.6766,7.6,1,1,0,1
12/29/2023,7.0,7.9,6.4,0.6748000000000001,8.9,1,1,0,1
12/29/2023,8.0,7.7,7.7,0.6804000000000001,4.5,1,1,0,1
12/29/2023,9.0,9.6,7.6,0.6329,13.4,1,1,0,1
12/29/2023,10.0,10.5,10.5,0.5581,10.8,1,1,0,1
12/29/2023,11.0,10.6,10.6,0.5362,10.7,1,1,0,1
12/29/2023,12.0,11.2,11.2,0.5157,6.1,1,1,0,1
12/29/2023,13.0,12.1,12.1,0.4932,4.5,2,1,0,1
12/29/2023,14.0,12.2,12.2,0.47600000000000003,0,1,1,0,1
12/29/2023,15.0,11.2,11.2,0.4955,9.1,2,1,0,1
12/29/2023,16.0,11.2,11.2,0.4816,14.1,1,1,0,1
12/29/2023,17.0,11,11,0.4703,6.2,1,1,0,1
12/29/2023,18.0,10.5,10.5,0.48590000000000005,13.1,2,1,0,1
12/29/2023,19.0,10.5,10.5,0.4642,17.9,2,1,0,1
12/29/2023,20.0,8.8,5.4,0.49369999999999997,25.6,2,1,0,1
12/29/2023,21.0,8.3,4.8,0.5079,24.7,2,1,0,1
12/29/2023,22.0,8.3,5.4,0.4775,18.1,2,1,0,1
12/29/2023,23.0,7.9,5.1,0.46950000000000003,16.1,1,1,0,1
12/30/2023,0.0,7.3,4.4,0.4853,16.3,2,1,0,0
12/30/2023,1.0,7.1,4.4,0.48719999999999997,15.4,2,1,0,0
12/30/2023,2.0,6.6,3.9,0.5089,14.1,2,1,0,0
12/30/2023,3.0,6,3.2,0.5521,13.7,1,1,0,0
12/30/2023,4.0,4.2,1.6,0.6072,10.4,1,1,0,0
12/30/2023,5.0,3.6,1.8,0.6584,6.9,1,1,0,0
12/30/2023,6.0,2.6,0.6,0.7039,7.1,1,1,0,0
12/30/2023,7.0,2.9,0.6,0.6887000000000001,8.6,1,1,0,0
12/30/2023,8.0,2.9,0.2,0.6674,9.9,1,1,0,0
12/30/2023,9.0,5.2,2.3,0.617,13.5,1,1,0,0
12/30/2023,10.0,8.1,6.2,0.5163,11.3,1,1,0,0
12/30/2023,11.0,7.8,4.3,0.49219999999999997,23,1,1,0,0
12/30/2023,12.0,8.3,5,0.48950000000000005,22.3,2,1,0,0
12/30/2023,13.0,8.3,5.5,0.4905,17.8,1,1,0,0
12/30/2023,14.0,8.8,6.2,0.4918,16.8,1,1,0,0
12/30/2023,15.0,9.3,7.2,0.4778,14.5,2,1,0,0
12/30/2023,16.0,9.8,7.8,0.46140000000000003,14.5,1,1,0,0
12/30/2023,17.0,8.7,7.1,0.5136999999999999,10.2,1,1,0,0
12/30/2023,18.0,7.6,6.5,0.5572,6.9,1,1,0,0
12/30/2023,19.0,7.3,6.2,0.568,6.9,1,1,0,0
12/30/2023,20.0,7.7,5.1,0.5585,14.7,2,1,0,0
12/30/2023,21.0,7.3,4.5,0.5533,15.7,1,1,0,0
12/30/2023,22.0,7.6,3.8,0.5217,26.5,2,1,0,0
12/30/2023,23.0,7.6,5.1,0.5033,14,1,1,0,0
12/31/2023,0.0,6.7,4.2,0.5108,12.8,1,1,0,0
12/31/2023,1.0,6.9,4.7,0.523,11.5,1,1,0,0
12/31/2023,2.0,6.1,2.3,0.48979999999999996,21.5,1,1,0,0
12/31/2023,3.0,5.9,3.3,0.4949,12.1,1,1,0,0
12/31/2023,4.0,5.7,3.4,0.5027,10.2,2,1,0,0
12/31/2023,5.0,5.7,2.9,0.5033,13.5,1,1,0,0
12/31/2023,6.0,4.1,1.6,0.586,9.9,2,1,0,0
12/31/2023,7.0,5.1,2.5,0.5467,11.6,1,1,0,0
12/31/2023,8.0,5.2,2.9,0.5619,10.1,2,1,0,0
12/31/2023,9.0,5.9,4.5,0.542,6.7,2,1,0,0
12/31/2023,10.0,6.7,4.6,0.5106,10.5,2,1,0,0
12/31/2023,11.0,7.8,6.2,0.5183,9.2,1,1,0,0
12/31/2023,12.0,9.2,7.8,0.45890000000000003,9.5,1,1,0,0
12/31/2023,13.0,9.9,7.8,0.4386,15.3,1,1,0,0
12/31/2023,14.0,8.9,6.5,0.48229999999999995,15.6,1,1,0,0
12/31/2023,15.0,9.3,7,0.4832,15.8,1,1,0,0
12/31/2023,16.0,9.3,7,0.4549,15.5,1,1,0,0
12/31/2023,17.0,7.9,6.2,0.5356000000000001,9.7,1,1,0,0
12/31/2023,18.0,6.9,5,0.6245,9.9,1,1,0,0
12/31/2023,19.0,6.9,4.8,0.5846,10.5,1,1,0,0
12/31/2023,20.0,6.4,4.3,0.6305,10.1,1,1,0,0
12/31/2023,21.0,6.4,4,0.6323,11.9,2,1,0,0
12/31/2023,22.0,6.4,5,0.6597,7.1,2,1,0,0
12/31/2023,23.0,5.8,4,0.6606000000000001,8.4,1,1,0,0
