Year,Month,Day,Hours,Minutes,Time-since-start,Appliances,lights,T1,RH_1,T2,RH_2,T3,RH_3,T4,RH_4,T5,RH_5,T6,RH_6,T7,RH_7,T8,RH_8,T9,RH_9,T_out,Press_mm_hg,RH_out,Windspeed,Visibility,Tdewpoint,rv1,rv2
2016,1,18,12,10,979,50,0,19.5,41.29,18.29,41.53,19.79,40.7,19.03333333,38.06666667,17.76,56.96666667,-0.705555556,94.865,19,35.2,19.79,42.9,17.29,38.29,-1.35E+00,758.3,73.66666667,3,40,-5.52E+00,40.05709436,40.05709436
2016,4,11,10,20,13064,80,0,22.03333333,38.93333333,23.39,36.03,22.96333333,37.59,22.1,37.93333333,20.94,55.24,17.32333333,3.563333333,21.79,33.59,21.29,38.054,21.35666667,38.59,1.46E+01,749.9666667,54,5.333333333,32.66666667,5.33E+00,32.9164751,32.9164751
2016,3,14,18,10,9079,270,0,22.2,35.1,19.86,35.13,23.56666667,33.93333333,21,33.5,18.29,44.16333333,7.226666667,22.86666667,22.82333333,24.13333333,22.5,29.89,19.7,37.79,6.70E+00,766.6333333,61.66666667,3.833333333,24.5,-2.33E-01,25.01327051,25.01327051
2016,1,28,15,20,2438,20,0,19.39,45.29,18.6,44.82666667,19.79,44.43333333,18.23,45.09,17.2,52.07,6.623333333,83.6,18.66611111,40.00944444,18.66666667,46.07,17.1,46.53,7.13E+00,765.1,69.66666667,2,32.66666667,1.87E+00,30.8140093,30.8140093
2016,3,25,9,40,10612,60,0,20.89,40.76666667,18.39,44.5,21.79,38.12666667,19.79,38.96666667,19.29,48.76,7.263333333,74.06,20.1,37.59,21.53333333,42.4,19.39,41.62666667,6.83E+00,753.6666667,96.33333333,5.333333333,59.66666667,6.27E+00,40.07049516,40.07049516
2016,5,21,23,10,18901,160,0,24.73090909,48.84681818,24.48378378,46.21387387,26.74318182,43.34090909,24.03783784,46.52108108,22.97162162,52.2747973,23.01567568,17.62,23.93918919,43.46587838,24.35136364,50.70454545,23.16045455,47.99090909,1.88E+01,752.0833333,74.83333333,2.833333333,40,1.41E+01,40.5614756,40.5614756
2016,5,22,9,50,18965,110,0,24.44,53.321,23.38828829,52.93483483,27.389,46.89,23.74954955,49.22522523,22.6545045,54.4211036,18.5990991,47.16666667,23.56441441,46.39632883,24.811,54.37,23.271,50.9,1.59E+01,750.5333333,93,3.833333333,40,1.47E+01,23.13821868,23.13821868
2016,2,21,7,10,5845,40,0,20.82333333,43.53,19.5,44.59,21.79,42.134,19.7,44.59,18,53.79,10.46333333,91.06,18.2,41.59,20.79,54.4,18.2,46.66333333,1.05E+01,756.2,89.66666667,8.166666667,40,8.87E+00,43.31659155,43.31659155
2016,5,19,7,0,18516,50,0,23,40.79,20.7,43.79,24.2,38.43333333,22.79,39.82666667,21.1,49.59,8.263333333,52.56,23.1,39.616,23.5,40.62142857,22.40571429,43.13714286,7.90E+00,750.6,95,1,22,7.10E+00,25.42218822,25.42218822
2016,5,19,12,30,18549,50,0,23.29,41.59,24.82333333,36.09,24.39,38.7,23.5,39.73,21.29,47.054,18.26666667,1,23.1,36.9,22.7,39.59,22.67142857,42.71,1.41E+01,754.3,61,2,40,6.55E+00,2.565628674,2.565628674
2016,5,10,23,30,17319,50,0,24.89,47.66333333,23.31857143,48.56428571,26.5,43.59,25.1,45.55625,24.2,59.82666667,14.69,54.63333333,24.6,42.9,26.35,54.46,24,47.13714286,1.52E+01,749.25,87.5,2.5,40,1.31E+01,12.0691501,12.0691501
2016,4,10,18,0,12966,110,0,23.2,38.32666667,22.5,37.03,22.89,38.06,22.13333333,37.96333333,21.29,44.08,16.63333333,8.266666667,23.29,31.32333333,23.774,37.394,20.82333333,39.32666667,1.47E+01,751,59,5,40,6.60E+00,29.97009236,29.97009236
2016,4,1,22,0,11694,50,0,21.7,38.4,19.6,40.62666667,22.2,37.29,20.46333333,37.9,19.5,45.59,8.6,52.06333333,20.46333333,33.16333333,22.1,39.4,20.1,37.79,8.80E+00,759.7,73,1,40,4.10E+00,14.23430324,14.23430324
2016,5,26,1,10,19489,60,0,24.04415584,39.57805195,23.03902597,38.90779221,24.92103896,37.96948052,23.83415584,39.06493506,21.33935065,50.47538961,15.37731602,26.78051948,23.29376623,37.12727273,24.11948052,42.24428571,22.1,41.00372294,1.05E+01,757,93.33333333,2,61.83333333,9.42E+00,3.033077775,3.033077775
2016,3,11,5,30,8571,50,0,20.5,36.2,16.865,41.5675,20.39,37.2,19.89,34,17.82333333,50.03,0.333333333,70.85666667,19.5,35.5,21.03333333,43.03,18.1,41.09,-6.50E-01,763.6,93.5,1.5,33.5,-1.60E+00,38.88142928,38.88142928
2016,1,29,2,30,2505,40,0,18.53333333,43.29,17.6,44.03,19.39,42.59,17.29,43.59,16.89,51.2,1.633333333,98.06333333,17.51111111,38.79,17.6,45,16.6,43.29,3.55E+00,764.8,82,5.5,40,7.00E-01,23.94370644,23.94370644
2016,3,16,21,20,9386,70,0,22.7,35.56666667,20.29,36.73,23.2,35.5,22,34.02666667,18.7,43.82666667,4.123333333,26.4,20.1,25,23.7,33.53,19.6,34.53,4.53E+00,765.4666667,64,5,22.33333333,-1.73E+00,42.68258454,42.68258454
2016,5,19,10,20,18536,60,0,23.1,41.79,25.72666667,36.25666667,24.26,38.56,23.16666667,40.29,21.2,47.9,17.46,15.83333333,23.1,37.878,22.89,40,22.6,41.736,1.10E+01,753,79.66666667,1.333333333,40,7.60E+00,29.56593434,29.56593434
2016,2,4,13,10,3433,300,20,21.03333333,45.62333333,20.35666667,43.23,22.745,45.46,20.5,43.09666667,18.6,52.7,8.256666667,98.66,18.2,39.61666667,20.29,45.43777778,18.2,45.23,8.00E+00,761.3333333,94.16666667,5.5,28.16666667,7.07E+00,31.73561648,31.73561648
2016,1,22,18,50,1595,40,0,18,40.03,16.89,40.59,18.2,39.7,15.89,39.76,15.98777778,48.09,4,99.59,16.1,35.085,17.39,42.92777778,15.6,39.79,3.53E+00,760.55,95.16666667,6,57.83333333,2.85E+00,5.53955317,5.53955317
2016,4,29,9,0,15648,70,0,20.2,37.76,17.7,40.33333333,22.89,34.83333333,19.5,34.7,18.6,40.7,8.36,28.93333333,18.89,30.1,20.7,37.4,18.7,36.2,7.30E+00,754.6,76,7,40,3.30E+00,0.651854731,0.651854731
2016,4,13,22,0,13422,30,0,22.03333333,43.26666667,19.63333333,45.43333333,23.7,39.2,22,39.82666667,20.79,47.7,5.31,49.39428571,21,36.29,23.39,43.94,20.35666667,43.63333333,7.00E+00,753.1,95,1,21,6.20E+00,17.24831489,17.24831489
2016,3,18,12,20,9620,70,0,20.89,35.83333333,17.89,39.4,21,35.29,20.6,33.29,18.53333333,50.99,5.06,60.72666667,19.79,28.89,21.29,36.2,19.56666667,35.53,4.17E+00,763.5,87,2,49.66666667,2.17E+00,37.27682238,37.27682238
2016,4,24,23,10,15013,60,0,21.6,35.26,18.6,38.23,22.6,34.5,21.2,32.46,20.39,41.86333333,1.5,48.53333333,21.79,32.438,24.56666667,37.66333333,20.2,35.53,2.17E+00,758.1833333,90.83333333,2.666666667,40,7.50E-01,22.72380326,22.72380326
2016,5,26,9,20,19538,90,0,23.6,43.66333333,27.5,35.936,24.89,39.76,24.2,42.66333333,21.39,50,17.79333333,19.35666667,23.14,39.718,23.5,44.59,22.46333333,43.9,1.17E+01,757.3,94.66666667,1,40.33333333,1.08E+01,41.63066184,41.63066184
2016,3,13,7,30,8871,70,0,20,35,16.39,40.03,20.1,37,19.2,34.09,18,49,-1,71.03,20.5,34,22.2,39.32666667,18.92666667,40.7,-8.50E-01,769.4,94,3,44.5,-1.75E+00,17.45451742,17.45451742
2016,3,15,5,0,9144,50,0,21,35.5,17.2,40.93333333,21.66666667,35.72333333,19.89,33.4,19.39,40,-1.39,57.16666667,20.53333333,27.66666667,21.89,39.29,19.39,38.7,-1.10E+00,765.9,87,1,62,-3.00E+00,25.1179219,25.1179219
2016,4,6,9,10,12337,90,0,21.89,42.5,20.29,46.3,23.39,38.53,21.29,41.56,20.7,48.09,10.96,37.99,21.1,35.12666667,21.2,39,21.1,44.86,7.82E+00,754,86,5.166666667,29,5.63E+00,2.868456743,2.868456743
2016,2,12,22,20,4640,70,30,21.96333333,37.73,20.16666667,38.23,21.29,38.76666667,19.6,39.93333333,22.18222222,89.42944444,2.59,86.29333333,19.5,32.30944444,23.22,38.68888889,18.5,38.15666667,1.87E+00,741.3333333,87.66666667,1.333333333,35.33333333,-6.67E-02,5.412169953,5.412169953
2016,3,22,4,40,10150,40,0,21.5,37.4,18.7,40.32666667,22.2,37.36333333,20.79,36.32666667,19.13333333,47.32666667,2.223333333,55.92666667,19.79,37,22,44.59,19.29,40.9,2.83E+00,758.4333333,95.66666667,1,53.33333333,2.23E+00,48.76441943,48.76441943
2016,5,26,5,40,19516,60,0,23.72857143,41.36285714,22.58142857,42.02857143,24.97714286,39.02142857,23.51857143,39.87142857,21.30428571,50.56392857,12.62238095,44.62857143,23.22714286,38.6,23.82142857,43.42071429,22.1,43.2747619,8.47E+00,756.8333333,99.33333333,1,18.33333333,8.37E+00,0.522493024,0.522493024
2016,3,1,12,20,7172,70,0,20,39.03,18.39,36.6,20.39,35.86333333,19.2,33.43333333,17.6,42.96666667,4.726666667,65.16333333,18.745,28.865,20.1,36.7,18.1,36.93333333,3.63E+00,757.8666667,83.33333333,8.333333333,28,1.00E+00,2.565460827,2.565460827
2016,4,19,15,10,14245,40,0,21.89,38.7,22.1,36.345,22.26,36.9,22,37,19.89,45.16333333,15.89666667,1,20.934,31.456,21.2,39.09,20.23,38.12666667,1.31E+01,765.6,54.33333333,3,40,4.10E+00,6.974865391,6.974865391
2016,3,16,0,50,9263,40,20,21.39,41.36333333,18.39,46.76,20.79,38.5,21.16666667,37.2,18.745,47.5,4.123333333,69.15666667,20.7,29.82333333,22.73,42.49,19.6,38.59,4.38E+00,764.5,92.66666667,3,55.66666667,3.23E+00,37.18300065,37.18300065
2016,5,5,18,30,16569,90,0,24.2,36.63333333,24,30.16666667,23.6,34,22.85666667,32.03,21.7,39.7,20.76,1,22.6,28.43857143,23.06666667,33.96666667,20.89,36.23571429,1.91E+01,758.5,32,4.5,40,1.90E+00,8.946837485,8.946837485
2016,4,9,22,50,12851,40,0,22.46333333,41.32666667,20.1,43.79,22.85666667,39.66333333,20.6,38.46666667,20.1,46.79,7.86,53.236,21.76,35.79,23.2,39.736,20,38.96333333,8.18E+00,750.1666667,92,3,24,6.90E+00,45.54080601,45.54080601
2016,3,25,8,30,10605,50,0,21,40.29,18.39,44.2,21.89,38.09,19.79,38.7,19.39,49.36333333,6.8,73.8,20.2,38.23,21.7,43.06,19.46333333,42.69333333,6.45E+00,753.5,97,6,52.5,5.95E+00,8.373303676,8.373303676
2016,3,21,9,0,10032,50,0,21.2,38.65666667,18.5,42.9,21.92666667,36.9,19.6,37.59,19.5,43.03,7.09,69.99333333,19.26,32.96666667,22.29,41.66333333,19.6,40.43333333,6.50E+00,761.5,92,3,20,5.20E+00,10.46398564,10.46398564
2016,3,15,8,0,9162,70,0,20.7,35.52666667,16.7,40.8,21.29,34.96666667,19.6,32.845,19.1,42.26666667,-0.866666667,64.96333333,20.1,26.66666667,21.39,37.5,19.39,38.69333333,-5.00E-01,766,92,2,61,-1.70E+00,31.18504363,31.18504363
2016,4,9,13,30,12795,190,0,22.1,39.63333333,21.85666667,38.33333333,22.39,38.79,20.79,37.2,20,45.65,15.68428571,4.098571429,22,33.32666667,23.26,36.79666667,20.56666667,39.59,1.25E+01,749.7,55,7,40,3.60E+00,38.07887872,38.07887872
2016,5,25,3,30,19359,50,0,23.79,40.29,21.2,42.79,25.39,39.9,23.7,39.12666667,20.33,37.736,5.433333333,37.26666667,23.06666667,35.16333333,24.33,43.7,22.6,44.16333333,6.95E+00,757.45,92.5,1,27.5,5.80E+00,28.39462401,28.39462401
2016,5,7,7,30,16791,260,0,23.39,37.915,21.76428571,38.95714286,24.76,38.26,23.39,36.79,21.1,46.9,14.12666667,20.49666667,22.7,34.09,23.5,42.7,21.89,43.76,1.39E+01,752.1,61.5,1.5,40,6.55E+00,24.89765282,24.89765282
2016,3,31,4,40,11446,50,0,21.79,39.2,19,43.2,22.89,39.09,20.6,39.29,19.89,48.5,6.245,65.745,20.5,34.53,23.29,45.32666667,20.39,42.9,6.00E+00,754.2,98.66666667,1,58.66666667,5.83E+00,33.64670575,33.64670575
2016,4,20,15,30,14391,80,0,22.85666667,32.86333333,22.79,30.23,22.39,35.7,22.86142857,33.05714286,19.82333333,39.59,15.5,1,22.33,26.5,22.5,33.86333333,20.29,35.32666667,1.47E+01,766.2,38.5,6.5,33.5,6.00E-01,34.83072821,34.83072821
2016,4,5,19,10,12253,90,0,22.89,44.02666667,21.1,45,25.56666667,39.22333333,21.53333333,41.16333333,22.19333333,86.39666667,11.725,18.95,22.1,34.29,24.456,38.88,20.89,39.7,1.29E+01,752.1666667,63.5,4,40,6.12E+00,30.20605913,30.20605913
2016,2,14,22,0,4926,150,0,21,40.73,19.35666667,41.66333333,20.32333333,41.86,19.23,39.39,19.77611111,88.72222222,2.933333333,85.5,19.7,35.90277778,22.43277778,41.07333333,17.5,37.59,2.20E+00,745.3,91,4,20,8.00E-01,20.60121819,20.60121819
2016,5,23,4,30,19077,50,0,24,47.5,21.7,49.9,26.2,44.4,23.5,45.29,22.89,51,10.8,52.5,23.45285714,41.35285714,25.16666667,49.2,23.29,49.9,1.09E+01,753.1,95,3,59,1.02E+01,21.49162381,21.49162381
2016,2,14,4,0,4818,70,0,20.89,40,19.06666667,41.46666667,21.39,40.9,18.79,41.2,18,51.9,3.23,92.46333333,19.2,39,21.5,47.79611111,18.16666667,45.16333333,2.70E+00,734.2,97,2,37,2.30E+00,25.5586461,25.5586461
2016,1,12,19,0,156,50,0,20.1,44.12666667,19.29,43.095,19.79,44.09,19.89,42.59,17.5,51.09,4.9,89.42666667,18.1,39.09,18.7,46.645,17,42.79,4.80E+00,745,91,6,40,3.40E+00,26.48153014,26.48153014
2016,5,20,13,30,18699,60,0,23.06666667,47.06,22.79,45.46,24.53333333,41.62666667,23.79,44.93,21.89,49.09,19.12333333,21.3,22.79,42.4,22.7,48.57714286,22.53333333,45,1.54E+01,758.45,89,4.5,34.5,1.36E+01,33.71248195,33.71248195
2016,4,6,2,40,12298,60,0,22.2,40.82666667,19,46.09,24.06666667,39.06,20.89,40.7,20.73,52.03,5.463333333,58.86,21.5,35.62666667,22.79,40.93333333,20.89,45.2,6.60E+00,754.1,94.33333333,3.666666667,22.33333333,5.73E+00,21.05431778,21.05431778
2016,5,24,17,40,19300,160,20,24.5,39.7,23.89,37.82666667,25.2,37.66333333,24.39,40.5,23.51428571,44.75428571,16.16333333,1,23.6,34,24.5,38.5,22.7,38.09,1.41E+01,758.2,66.33333333,4.666666667,40,7.80E+00,7.528765162,7.528765162
2016,1,21,8,0,1386,30,0,18.1,39.06,17.1,38.36333333,18.39,39.53,17,37.03,16.03888889,52.37722222,-2.626666667,92.59666667,15.89,32.49833333,18.60555556,43.665,15.8,41.39,-2.80E+00,763.3,91,1,57,-4.10E+00,11.24267422,11.24267422
2016,5,21,14,30,18849,110,0,24.10157143,48.87128571,25.1,43.33238095,26.20804762,43.09809524,24.00705882,45.94117647,22.84411765,50.98867647,24.32352941,1,23.65693878,42.81978571,23.68857143,49.61428571,23.05428571,46.71542857,2.18E+01,754.9,56.5,7,40,1.27E+01,7.392892509,7.392892509
2016,3,19,2,40,9706,50,0,21.7,36.79,18.92666667,39.86333333,21.7,36.53,20,34.82666667,18.39,46.79,5.06,67.39666667,19.63333333,31.13333333,22.2,42.9,19.7,39.59,4.73E+00,762.2333333,91.33333333,3.333333333,63,3.43E+00,4.301366466,4.301366466
2016,4,17,7,10,13909,50,0,21.2,39.29,17.85666667,44.36333333,23.39,38.12666667,20.79,37.59,20.5,45.7,2.156666667,56.3,20.79,32.73857143,22.5,38.43333333,20.79,45.29,2.03E+00,752.6166667,96.66666667,1.166666667,22.5,1.57E+00,21.96649204,21.96649204
2016,3,14,10,10,9031,860,0,20,32.73,19.32666667,33.26666667,20.03333333,34.69666667,20,32.1,18.16666667,46.46666667,2.633333333,56.26666667,20.39,28.66666667,21.79,35.86333333,19.39,37.65666667,2.40E+00,768.7833333,80,6.666666667,65,-7.67E-01,40.25477322,40.25477322
2016,5,22,0,40,18910,60,0,24.69,49.476,24.32972973,47.15900901,26.834,43.84,23.9972973,46.90135135,22.92702703,52.57662162,22.39459459,21.775,23.88648649,43.87797297,24.416,51.22,23.176,48.4,1.75E+01,751.5333333,82.33333333,2,40,1.44E+01,8.524159854,8.524159854
2016,4,14,5,50,13469,40,0,21.29,41.9,18.06666667,47.16333333,23.16666667,38.5,21.29,38.09,20.39,46.3175,3,56.56,20.7,34.7,22.5,43.62666667,20.39,45.43333333,1.95E+00,753.7333333,99,1,66,1.85E+00,44.30383185,44.30383185
2016,5,13,1,50,17621,50,0,25.1,48.4,23.29,49.834,26.6,44.5,25.2,45.7,24.1,50.82666667,14.36666667,54.45666667,24.89,42.93333333,26.434,51.09,24.2675,48.0675,1.54E+01,745.9833333,89.83333333,3,24.16666667,1.37E+01,36.6866373,36.6866373
2016,1,18,20,40,1030,470,20,20.365,40.8925,19.26,41.39,20.56666667,44.39,19.02333333,38.96666667,18.575,86.875,-3.127777778,89.455,18.26,32.79666667,20.2,43.08,17,38.9,-2.83E+00,756.8333333,81.33333333,2.333333333,25,-5.60E+00,29.57676506,29.57676506
2016,4,25,0,20,15020,70,0,21.46333333,35.2,18.29,38.9,22.6,34.73,21.0875,32.68625,20.29,42.56,2.29,51.76,21.79,33.38428571,24.6,38.62666667,20.2,36.66333333,1.93E+00,758.0666667,91,1.333333333,40,6.00E-01,36.53546863,36.53546863
2016,1,30,18,30,2745,120,0,21.16666667,42.8,20.63333333,41.5,22.06666667,45.93,21.72666667,42.7,17.6,56.75722222,4.263333333,99.52666667,16.89,39.88166667,20.28,48.225,16.29,44.9,4.95E+00,753.6,81.5,4,40,2.05E+00,5.904214049,5.904214049
2016,3,14,18,20,9080,250,0,22.2,35.89,19.76,36.56666667,23.42666667,33.93333333,21,33.4,18.29,44.26666667,6.933333333,23.42666667,22.79,24.1,22.5,29.96333333,19.7,37.56,6.30E+00,766.6666667,63.33333333,3.666666667,24,-2.67E-01,23.19142356,23.19142356
2016,3,10,22,30,8529,50,10,22,37.43333333,19.6,39.9,21.2,37.5,21.1,33.96666667,19.2,46.39333333,2.9,51.86333333,19.7,31.92666667,22.1,38.16333333,18.1,39.47,3.15E+00,762.45,82,1.5,61.5,4.00E-01,11.48852635,11.48852635
2016,2,29,19,10,7069,100,10,21.5,37.83333333,19.29,37,23.06666667,34.86333333,19.76,33.19333333,17.2,47.19333333,3.626666667,42.06333333,21.73,24.03333333,22.76,32.09666667,18.46333333,38.26,2.42E+00,763.4333333,74.5,3,27.66666667,-1.77E+00,17.99938142,17.99938142
2016,5,1,18,10,15991,440,0,22.79333333,37.6,21.5,34.33,22.7,34.9,21.39,35.69333333,20.1,40.4,14.39,1,19.5,27.1,23.2,36.5,19.6,37,1.36E+01,765.5,38.33333333,4,40,-2.50E-01,49.32808952,49.32808952
2016,1,15,10,30,537,60,20,20.89,38.06666667,20.2,37.63333333,20.32333333,39.36333333,20.1,40.09,17.79,52.82666667,3.09,79.96333333,17.89,37.2,18.6,43.96666667,17.29,43.32666667,3.55E+00,754,82,8.5,34.5,7.00E-01,16.84391544,16.84391544
2016,3,30,2,30,11289,70,0,21.7,40.73,19.29,43.09,23.1,39.09,21.29,39.7,20.1,46.5,9.39,41.46666667,21,34.09,24,45.03,20.39,41.09,9.55E+00,750.65,75.5,6.5,40,5.45E+00,35.32230939,35.32230939
2016,2,10,22,50,4355,80,30,21.39,43.26,21.06666667,41.66333333,20.79,42.2,19.7,45.7225,20.13888889,79.19444444,4.623333333,92.96333333,20.41444444,40.02888889,23.39,47.22611111,18.82333333,42.26666667,4.55E+00,747.05,94.16666667,3,22.16666667,3.67E+00,34.28073537,34.28073537
2016,3,24,4,50,10439,50,0,21.5,38.7,18.85666667,42,22.29,39.06,20.82333333,37.12666667,19.5,48.29,6,56.82666667,20.5,38.2,22.6,45.16333333,19.6,41.79,5.33E+00,756.25,91.33333333,1.833333333,65,3.98E+00,35.87855127,35.87855127
2016,2,22,16,10,6043,50,0,21.06666667,46.13333333,19.89,46.66333333,21.7,42.93333333,20.2,45.66333333,18.5,53.44,10.63,90.93333333,18.5,44.59,20.39,48.96666667,18.7,47.29,7.27E+00,750.9833333,97.83333333,5.166666667,45.16666667,6.95E+00,28.30399701,28.30399701
2016,2,12,13,20,4586,220,0,20.6,42.1,19.42666667,39.66333333,21.42666667,40.32666667,19.2,38.82666667,18.40833333,50.34944444,4.656666667,89.09333333,19.58888889,33.575,22.34833333,41.335,18.6,39.7,4.80E+00,741.7666667,70.66666667,5.666666667,40,-2.00E-01,45.06346622,45.06346622
2016,4,15,7,50,13625,70,0,22,44.7,19.7,48.79,25.16666667,40.59,22.1,42.29,20.42666667,51.32666667,10.1,60.41333333,21,37.46,22.79,45.72285714,20.79,46.43333333,9.77E+00,748.0333333,90.5,5.666666667,28.83333333,8.33E+00,18.09362125,18.09362125
2016,5,6,8,40,16654,100,0,22.6,36.46666667,24.02333333,34.39333333,23.7,35.7,22.73,35.7,19.56666667,51.73,17.73333333,4.596666667,22.2,34.79,22.79,41.59,21.39,41.39714286,1.30E+01,755,73.33333333,1,40,8.27E+00,18.81366571,18.81366571
2016,2,20,23,40,5800,30,20,22,43.09,20.63333333,43.4,21.89,42,23.49333333,44.83333333,18.525,54.7675,10.6,93.03,18.1,42.46666667,21.53333333,51.93333333,17.89,44.7,1.10E+01,754.6666667,89.66666667,10.33333333,26,9.30E+00,39.13054335,39.13054335
2016,4,25,13,10,15097,50,10,20.79,37.79,19.29,39.29,22,34.79,21.29,36.536,19.96333333,40.79,10.96,37.55666667,21,32.4,22.6,37.32666667,19.79,36,8.57E+00,751.75,79.33333333,5,38.16666667,5.20E+00,11.07761764,11.07761764
2016,2,20,13,30,5739,310,0,21.7,43.02666667,20.66666667,40.69333333,21.9,43.38125,18.46333333,46.56,17.6,54.054,10.29,92.64,17.7,39.79,20.63333333,47.86,17.7,44.2,9.65E+00,754.95,90.5,5.5,34.5,8.10E+00,34.88028072,34.88028072
2016,3,14,3,30,8991,50,0,20.6,35.2,17.29,39.66333333,20.39,37,19.6,34.09,18.39,50.1175,-0.016666667,66.18111111,21.39,34.06,22.87888889,41.38777778,19.29,39.4,6.50E-01,768.55,89,3,63,-1.00E+00,34.92218766,34.92218766
2016,2,29,19,30,7071,80,0,21.6,37.06,19.29,36.43,22.76,34.66333333,19.7,33.4,17.26,47.46666667,2.9,44.5,21.5,24.16666667,22.7,32.76666667,18.39,38.23,2.05E+00,763.5,75.5,3,27,-1.90E+00,45.77768558,45.77768558
2016,4,24,9,10,14929,100,10,21.5,36.66333333,18.73,39.22333333,22.92666667,34.4,21.7,34.32142857,20.92666667,65.89333333,5.296666667,53.55666667,21.40375,32.53375,22.79,38.7,20.46333333,36.76,4.15E+00,758.0666667,87.16666667,4,26.5,2.20E+00,16.42115092,16.42115092
2016,4,2,6,50,11747,50,0,21.1,39.06,18.5,42.93333333,21.79,37.4,19.89,38.2,19.29,45.29,7.09,60.02666667,20,33.79,21.39,39.5,19.7,37.7,6.77E+00,758.1166667,87.16666667,1,20,4.72E+00,6.938498036,6.938498036
2016,4,24,23,0,15012,60,0,21.6,35.26,18.7,38.26,22.6,34.46666667,21.2,32.4,20.39,41.79,1.533333333,47.52666667,21.79,32.22,24.56666667,37.46333333,20.2,35.36333333,2.20E+00,758.2,91,3,40,8.00E-01,43.56599175,43.56599175
2016,2,9,5,10,4105,50,0,21.76,42.53,21.1,41.4,23.1,42.93333333,20.39,42.9,20.255,46.71166667,5.9,74.62666667,19.01111111,37.91111111,21.67777778,49.68666667,19.1,46.79,6.17E+00,743.1,79.16666667,8,27.66666667,2.78E+00,45.45747779,45.45747779
2016,2,14,23,0,4932,50,0,20.82333333,40.59,19.13333333,40.83333333,20.29,41.7,19.39,40.5,19.12777778,78.34388889,2.7,88.75666667,19.6,36.47222222,22.58333333,41.78555556,17.6,39.72333333,2.40E+00,746,93,4,21,1.40E+00,8.157578169,8.157578169
2016,4,16,18,30,13833,110,0,22.82333333,47.93333333,21.1,48.72666667,24.7,40.7,21.89,39.66,20.89,49.5,9.933333333,33.15666667,21.29,33.2,24.2,40.59,21.1,41.96333333,8.70E+00,748.55,81.5,2.5,34.5,5.65E+00,15.23486259,15.23486259
2016,4,11,10,40,13066,100,0,22.1,39,23.66666667,35.65666667,23.03333333,37.62666667,22.16666667,37.9,21.35,76.64,17.8,2.966666667,21.7675,33.425,21.35,38.29,21.29,38.79,1.49E+01,750.0333333,53,4.666666667,36.33333333,5.37E+00,34.80572698,34.80572698
2016,2,17,11,10,5293,70,0,19.76,34.99,18.76,35.56333333,20,36.156,19.5,33.36333333,18.1,45.4,-0.366666667,84.83,18.39,27.16666667,20.1,35.0425,17.73,35.79,1.08E+00,761.2666667,75.33333333,1.166666667,21.33333333,-2.83E+00,37.28490871,37.28490871
2016,3,24,23,30,10551,50,0,22.1,39.5,20,41.79,22,38.23,20.5,38.82666667,20.2,54.2,6.9,63.12666667,20.32333333,37.9,22.7,44.86333333,19.23,40.09,6.40E+00,755.75,94.5,3,50,5.60E+00,23.11237602,23.11237602
2016,3,4,3,30,7551,30,0,21.39,36.03,19.35666667,37.2,20.92142857,38.2,19.6,35.29,18.5,52.48571429,4.051428571,65.37,18.89,31.7,21.2,44.72,18.5,40.754,4.15E+00,744.25,77,7.5,50.5,4.00E-01,33.82341758,33.82341758
2016,2,1,6,10,2959,20,10,21.2,47.29,20.29,47.4,21.6,46.79,18.73,49.2,19.39,52,10.66,99.9,19.05,50.965,20.89,57.32055556,17.66666667,52.96666667,1.06E+01,758.85,94,6,51.66666667,9.63E+00,2.724695369,2.724695369
2016,5,22,2,10,18919,50,0,24.64909091,50.10518182,24.17567568,48.10414414,26.92481818,44.33909091,23.95675676,47.28162162,22.88243243,52.87844595,21.77351351,25.93,23.83378378,44.29006757,24.48063636,51.73545455,23.19154545,48.80909091,1.78E+01,750.5333333,77,2.833333333,40,1.37E+01,6.960896612,6.960896612
2016,3,6,17,40,7924,100,0,20.39,37,19.16666667,37.5,20,37.36333333,19.1,37.09,17.6,46.32666667,4.623333333,75.83,18.2,32.02333333,21.7,39.62333333,17.89,37.59,2.73E+00,747.4,91.66666667,2.666666667,47,1.50E+00,40.10902301,40.10902301
2016,1,12,8,20,92,90,10,19.89,50,19.02222222,45.04444444,20.15,45.245,19.2,45.62666667,18.03333333,52.2,5.09,95.76,18,45.06333333,18.79,51.395,17.1,48.02666667,5.00E+00,741.9666667,91,5,40,3.67E+00,32.11441293,32.11441293
2016,3,4,5,30,7563,40,0,21,36.32142857,19,37.9,21,38.59,19.39,35.7,18.29,51.925,4.03375,76.9575,18.79,32.09,21.05714286,44.56428571,18.5,41.4,3.85E+00,741.45,88,7.5,50.5,1.95E+00,0.866370124,0.866370124
2016,1,28,14,40,2434,40,0,19.29,45.29,18.5,45,19.73,44.5,18.2,45.2,17.2,52.189,6.56,83.3,18.35111111,40.39277778,18.32333333,46.47222222,17.1,46.59,7.23E+00,765.1666667,70.33333333,2,32.66666667,2.10E+00,19.27322084,19.27322084
2016,3,1,2,50,7115,50,0,21.1,36.09,18.5,37.06,20.89,35.43333333,20.66666667,34.09,18.7,40.2,-3.433333333,70.15666667,19.89,28.525,21.7,41.76666667,18.29,38.82666667,-2.67E+00,763,96,1.833333333,36.66666667,-3.27E+00,12.69907056,12.69907056
